x,y,z
-1.3987385146823677,135.43422014450522,a
50.54806926296764,157.88977032322663,a
17.544972504731792,148.69963156455213,a
30.579735310365436,169.36226736754185,a
30.993053682308574,120.76231714871773,a
42.79277619668512,150.4458877101443,a
55.55557379559143,128.4211745412025,a
55.60058432361328,172.95327865667906,a
22.939055231911652,161.64748692599392,a
35.349549752326155,175.07122522616277,a
35.10620461747263,202.58059616897555,a
2.139924400371971,171.2739016817289,a
33.621308810019286,172.47657730975567,a
58.68999943028414,149.92053579764752,a
16.462555563650646,203.820544618533,a
19.932965740824862,190.22224521478563,a
51.22100925186554,244.27328319518634,a
45.39843604659715,219.02780249969828,a
47.89973755796195,215.1097044143728,a
74.00798350649046,231.22742582713227,a
72.66548662168778,222.69163271378454,a
36.97213698559147,291.9754557562876,a
48.138542299655185,252.42934096387498,a
45.6350570640325,245.96571523211142,a
64.5741981901957,237.71428821596226,a
8.025956979098055,221.09278146514868,a
6.755949063960998,241.18971293624543,a
59.52073493771593,232.78509070345513,a
32.01313435137635,268.87237678490106,a
17.04160694942083,250.230606060287,a
59.53797225686544,265.8430473306575,a
88.18297270049513,285.31226465602805,a
56.908203404613026,291.12926098750114,a
61.039553639453025,261.7891467210873,a
43.34291482275386,267.1002891079738,a
36.89498833995748,293.52118878025976,a
72.88061088956425,276.12071143719265,a
110.17344621125378,277.90427960389513,a
34.924013256465074,284.1754362414457,a
93.1523507345293,292.10155636086904,a
91.72112413453317,251.90404372963025,a
44.06276903993414,346.8081428352082,a
110.75581374898782,280.0854932544232,a
72.3279126510455,308.31492448059385,a
70.84894846405223,279.047194249672,a
105.23584728070308,292.8771732067972,a
87.55334181621383,306.09116306196927,a
72.29475283061751,316.1522585821871,a
95.83532016882131,302.3338010687045,a
77.38697371699186,339.08683015185136,a
24.5188747080808,388.3801901792764,a
76.02024226526213,327.0362813581301,a
106.98371677309379,348.7823950895423,a
105.92622940992315,372.112627427739,a
93.18818498536902,351.6385125209248,a
101.37366704440883,338.85039373998336,a
102.09481420448743,380.1500882672224,a
102.96019763211565,327.1717307095936,a
117.14401452123242,341.95970506750587,a
133.30594940765354,331.949296155138,a
80.83934643864919,368.59632526113506,a
72.65505260292277,325.46194083108895,a
139.45205304255907,352.0238473547361,a
102.09780062570414,321.42699575825554,a
137.98968844478784,329.0578940001899,a
142.59647086693627,387.2773024119219,a
104.09831008623371,363.85400495880367,a
92.28052016791762,345.96152456394873,a
112.83007686851344,355.5043296303095,a
147.24620750732797,335.6670939190751,a
120.56787566370895,372.03429785577407,a
113.6455169784266,305.3537230506848,a
55.63529890261721,303.9523803637344,a
110.81346088963232,308.9030855379927,a
89.28557834305897,297.51292140884976,a
129.86676992953903,251.598982359039,a
127.52782458544482,320.75993641216576,a
177.23783963127877,262.01437908943785,a
122.13958152581803,269.2682480408813,a
164.81840460464952,313.3386080048465,a
154.0691718765102,277.375170417023,a
146.7532378495867,264.11141318041473,a
137.70133291614113,267.971765514064,a
155.43797954463912,229.28324917672438,a
148.18349182794577,292.31623130917677,a
174.16784342823001,233.35635813098202,a
120.63483867092023,246.69807435996896,a
178.653804736761,226.74560044099593,a
193.82936379137269,265.4915047139359,a
188.19641675373526,232.60580909029585,a
160.43156444136906,172.23285977943465,a
160.4780487972762,253.47574818134726,a
226.29484117370797,213.76661418451965,a
179.30044757451904,222.83042511351334,a
165.64092191641015,256.1242375652812,a
213.23640513036335,200.26754714114577,a
176.04135707029414,207.17667763961396,a
139.75643757008143,198.4647173985701,a
183.40348820844153,225.89444069443476,a
218.724344039067,203.76098919165906,a
171.2671089229697,220.87877281136485,a
205.4361078945369,199.27234291884844,a
153.734453675362,191.98352132604128,a
190.7839130791375,156.86399474847673,a
260.44866321636493,199.28753785184352,a
265.31312031142704,205.71868508294233,a
223.28680622146578,176.2892342026924,a
211.2135879668123,237.0713121310174,a
183.92408960350903,205.46579102098934,a
262.8740695626543,198.5059005097483,a
205.31365376310484,202.70049562723693,a
195.4244350036632,185.96825064284099,a
234.57303074367425,153.33278668543505,a
233.66259949440254,200.5276093656231,a
275.8918143063488,229.5740658870145,a
219.6026413203926,198.3921417993992,a
231.30221743301237,209.1898803100554,a
268.5163280846723,185.6491625182474,a
187.92996444847603,189.69005771084846,a
243.47412105928063,198.80070104439164,a
263.6602037143978,126.5679695781447,a
225.9488372258366,154.53076308526408,a
262.7351657382182,161.2936623683325,a
261.5038688642205,213.38893500239215,a
251.0602014506799,196.71872788110875,a
246.3281514739729,180.18074709315215,a
279.63857089410465,179.87681621635306,a
280.3740541462626,182.12902755980247,a
257.5157473361077,194.83129764100835,a
298.6508554822536,157.47327415511097,a
258.81152510563345,189.84753547360197,a
276.7424199323583,203.4343092549119,a
240.9142153511621,193.1590914461666,a
271.31343412915106,242.519622070563,a
304.4154643867091,185.88901035981024,a
281.3926804514907,200.32925339255206,a
263.01344614340144,178.41843859376127,a
256.0419901857771,181.23647640335372,a
327.4899742487383,247.00346119800957,a
250.40829602793457,185.44065570036713,a
308.3067897886899,221.3798878212948,a
285.566571060767,206.06768035331282,a
324.54304959650483,162.43948473414866,a
272.0521550346627,170.54126771956328,a
278.3653154577754,217.95937220781303,a
272.0837863766691,198.13143657100227,a
298.324501755957,185.23966376776065,a
280.3952590564986,227.69316584413787,a
295.17761788050944,211.98868151245802,a
317.1330785619469,181.3767242034417,a
287.6569896766848,216.7345933875838,a
290.1688433402459,195.10038769563403,a
286.91169215842757,200.97018704725582,a
298.63846043102336,222.52518111492384,a
287.6404000020798,263.8105060418663,a
265.3921875223113,210.8689780947613,a
341.9607566738046,256.2306046932148,a
341.5525846905332,227.20518362783974,a
238.69148251574904,284.9632393313981,a
331.48221843536334,238.9453667857693,a
291.0809685640887,248.2888056124632,a
362.45752946446754,215.87792218363109,a
303.63705294586543,227.6362481670135,a
272.3476282863588,248.8248832368398,a
322.7080693643159,297.8607191329352,a
329.6468669945685,234.14415260501085,a
266.6380505767228,262.14036992401446,a
326.5667882578582,227.62609850189722,a
